TeamId,Gmina,GminaNazwa,Powiat,PowiatNazwa,PollingStationNumber,A.01,A.01.1,A.02,A.03,A.04,A.05,A.06-inne,A.06-naklejka foliowa,A.06-opaska samozaciskowa,A.06-opieczetowany i podpisany pasek papieru,A.07,A.08,A.08.1,A.09,A.10,A.10.1,A.11,A.12,A.13,A.13.1,A.14,A.15,A.16,A.16.1,A.16.2,A.17,A.17.1,A.18,A.19,A.A,A.B,A.C,B.00,B.01,B.02,B.03,B.03.1,B.04,B.04.1,B.04.2,B.05,B.05.1,B.06,B.07,B.08,B.09,B.10,B.11,B.12,B.13,B.13.1,B.14,B.15,B.16,B.16.1-inne,B.16.1-naklejka foliowa,B.16.1-opaska samozaciskowa,B.16.1-opieczetowany i podpisany pasek papieru,B.16.2,B.17,B.18,B.18.1,B.18.2,B.19,B.19.1,B.20,B.20.1,B.21,B.22,B.22.1,B.22.2,B.23,B.23.1,B.24,B.25,B.26,B.A,B.B,B.C,C1.01,C1.01.1,C1.01.2,C1.03,C1.04,C1.04.1,C1.05,C1.06,C1.06.1,C1.07.a,C1.07.b,C1.07.c,C1.07.d,C1.08,C1.08.1,C1.09,C1.10,C1.11,C1.11.1,C1.12,C1.13,C1.14,C1.A,C1.B,C1.C,C2.0,C2.01,C2.01.1,C2.02,C2.03,C2.03+,C2.04,C2.04.1,C2.05,C2.06,C2.06.1,C2.07,C2.08,C2.08.1,C2.09,C2.10,C2.10.1,C2.11,C2.12,C2.13,C2.14,C2.15,C2.16,C2.A,C2.B,C2.C,Cg.00,Cg.01,Cg.02,Cg.02.1,Cg.03,Cg.04,Cg.05,Cg.05.1,Cg.05.2,Cg.05.3,Cg.05.4,Cg.06,Cg.06.1,Cg.07.a,Cg.07.b,Cg.08,Cg.08.1,Cg.09,Cg.09.1,Cg.09.2,Cg.10,Cg.11,Cg.11.1,Cg.11.2,Cg.12,Cg.13,Cg.14,Cg.A,Cg.B,Cg.C,Cp.00,Cp.01,Cp.02,Cp.02.1,Cp.03,Cp.04,Cp.05,Cp.05.1,Cp.05.2,Cp.05.3,Cp.05.4,Cp.06,Cp.06.1,Cp.07.a,Cp.07.b,Cp.08,Cp.08.1,Cp.09,Cp.09.1,Cp.09.2,Cp.10,Cp.11,Cp.11.1,Cp.11.2,Cp.12,Cp.13,Cp.14,Cp.A,Cp.B,Cp.C,Cs.00,Cs.01,Cs.02,Cs.02.1,Cs.03,Cs.04,Cs.05,Cs.05.1,Cs.05.2,Cs.05.3,Cs.05.4,Cs.06,Cs.06.1,Cs.07.a,Cs.07.b,Cs.08,Cs.08.1,Cs.09,Cs.09.1,Cs.09.2,Cs.10,Cs.11,Cs.11.1,Cs.11.2,Cs.12,Cs.13,Cs.14,Cs.A,Cs.B,Cs.C,Cw.00,Cw.01,Cw.02,Cw.02.1,Cw.03,Cw.04,Cw.05,Cw.05.1,Cw.05.2,Cw.05.3,Cw.05.4,Cw.06,Cw.06.1,Cw.07.a,Cw.07.b,Cw.08,Cw.08.1,Cw.09,Cw.09.1,Cw.09.2,Cw.10,Cw.11,Cw.11.1,Cw.11.2,Cw.12,Cw.13,Cw.14,Cw.A,Cw.B,Cw.C,D.0,D.01,D.02,D.02.1,D.02.2,D.02.3,D.03,D.03.1,D.03.2,D.03.3,D.04,D.05,D.05.1,D.06,D.07,D.08,D.09,D.09.1,D.10,D.11,D.A,D.B,D.C,QA.01,QA.02,QA.03,QA.04,QA.05,QB.01,QB.02,QB.03,QB.04,QB.05,QB.06,QC1.01,QC1.02,QC1.03,QC1.04,QC1.08,QC1.09,QC1.10,QC1.11
31,142701,m. Sierpc,142700,sierpecki,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42% na godzinę 17,tak,tak,tak,tak,tak,odrazu przy wyjściu z wyborczej komisji patrzymy na twarz kandydata,"nie, powiedziała ,że wszystko sprawdziła.  nic nie ma. że na terenie i za terenem też nic niema. a jeżeli i jest, to procedura wyglada tak, że komisja samodzielnie to zdejmuje",tak,,tak,zawsze lub prawie zawsze,czasami,0,tak,nie,tak,nigdy lub prawie nigdy,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,tak,tak,nie,,,tak,nie,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,19.00,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907,8,8,6,tak,16,,,,,,,,
31,142705,gm. Sierpc,142700,sierpecki,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310 (na godzinę 12),tak,tak,tak,tak,nie,,,tak,,tak,czesto,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,nie,"шнурок с пломбой (niezaciągnięty dokladnie, tak, że przy otworzeniu urny bylaby możliwość dorzucania glosów)",,,opieczetowany i podpisany pasek papieru,tak,tak,nie,nie,,tak,żadnej,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,14.53,dobra,zla,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358,9,8,7,tak,79,,,,,,,,
31,142705,gm. Sierpc,142700,sierpecki,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332 na 17.00,tak,tak,tak,tak,nie,,,tak,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,o,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,strunowa,,,opieczetowany i podpisany pasek papieru,tak,nie,nie,,,nie,,,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,21.00,dobra,bardzo dobra,bardzo dobra,tak,,,tak,tak,,tak,tak,tak,tak,tak,tak,tak,,,tak,nie,nie,,tak,21.56,nie,dobra,bardzo dobra,bardzo dobra,22.01,tak,,,,tak,,,tak,nie,,tak,,,tak,,,,,tak,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00.45,tak,tak,tak,tak,nigdy lub prawie nigdy,,,,,,tak,tak,tak,tak,nie,,nie,,,tak,nie,,,tak,,01.50,bardzo dobra,bardzo dobra,bardzo dobra,23.15,tak,tak,tak,tak,nigdy lub prawie nigdy,żadnego,1,,żadnego,1,tak,tak,tak,tak,tak,"pierwszy raz problem był z bledowym wprowadzeniem frekwencji i niewiedzy o to, że kartek przyjeżdża mniej niż jest osób głodujących",nie,,,tak,nie,,,tak,,,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,9,8,6,tak,3,571,9,8,9,9,7,9,nie
31,142707,gm. Zawidz,142700,sierpecki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15%,tak,tak,tak,tak,nie,,,nie,,tak,czesto,zawsze lub prawie zawsze,0,tak,tak,tak,nigdy lub prawie nigdy,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,tak,nie,nie,tak,,tak,żadna,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,11.10,dobra,zla,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081,9,9,8,tak,15,,,,,,,,
31,142707,gm. Zawidz,142700,sierpecki,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nie nadali indormacji,tak,tak,tak,tak,nie,,,nie,,tak,czesto,zawsze lub prawie zawsze,0,tak,nie,tak,nigdy lub prawie nigdy,nie,tak,zawsze lub prawie zawsze,tak,,,,opieczetowany i podpisany pasek papieru,tak,nie,nie,,,tak,żadnej,nie,,nigdy lub prawie nigdy,,,,tak,dyrektor szkoly - informacyjna obsluga,tak,,10.40,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,9,,6,tak,80,,,,,,,,
31,142707,gm. Zawidz,142700,sierpecki,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,tak,tak,tak,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czasami,tak,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,,tak,nie,nie,,tak,pani prosze glosowac oddzielnie,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,tak,12.40,zla,dobra,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,9,7,,tak,66,,,,,,,,
31,146518,Wola,146501,Warszawa,293,nie,16-30,tak,nie,nie,tak,,,,opieczetowany i podpisany pasek papieru,tak,tak,tak,tak,tak,,tak,tak,nie,,nie,nie,tak,,tak,nie,,nie,07.00,bardzo dobra,dobra,bardzo dobra,10,tak,nie,nie,nie,tak,zdjecia kandydatow,"tak, zglosila do strażu miejskiego",nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czasami,tak,nie,zawsze lub prawie zawsze,tak,,,,opieczetowany i podpisany pasek papieru,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,07.45,dobra,dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,7,4,4,tak,1514,7,4,5,tak,10,,,,,,,,
31,146518,Wola,146501,Warszawa,305,nie,opóznienie > 1h,tak,nie,nie,tak,,,,opieczetowany i podpisany pasek papieru,tak,tak,tak,nie,nie,1-15 min,tak,tak,nie,,nie,nie,nie,,,nie,,tak,7.00,dobra,dobra,dobra,,tak,nie,nie,nie,nie,,,nie,,tak,czesto,zawsze lub prawie zawsze,0,tak,nie,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,,,opieczetowany i podpisany pasek papieru,tak,nie,nie,,,tak,żadnej,nie,,nigdy lub prawie nigdy,nie,,nie,nie,,tak,tak,7.45,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,7,3,3,tak,,7,3,3,tak,6,,,,,,,,
32,140101,gm. Bialobrzegi,140100,bialobrzeski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,tak,nie,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,14:20,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,8,8,7,tak,37,,,,,,,,
32,140101,gm. Bialobrzegi,140100,bialobrzeski,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307 do 12tej,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,nie,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,,,tak,tak,nie,,,,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,16:33,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,9,7,6,tak,45,,,,,,,,
32,140101,gm. Bialobrzegi,140100,bialobrzeski,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok. 660,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,,17:20,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822,9,5,6,tak,70,,,,,,,,
32,140101,gm. Bialobrzegi,140100,bialobrzeski,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743 do 17:00,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,,,,nie,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,18:16,dobra,dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,9,6,6,tak,35,,,,,,,,
32,140102,gm. Promna,140100,bialobrzeski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komisja nie wie,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,,,tak,tak,nie,,,tak,Komisja delikatnie zwraca uwagę. Skutecznie.,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,9:35,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088,8,6,8,tak,81,,,,,,,,
32,140102,gm. Promna,140100,bialobrzeski,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,,,nie,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,10:50,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,8,6,8,tak,29,,,,,,,,
32,140102,gm. Promna,140100,bialobrzeski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,,,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,13:00,bardzo dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,9,6,5,tak,20,,,,,,,,
32,140102,gm. Promna,140100,bialobrzeski,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,tak,tak,tak,tak,nie,,,tak,Fundacja Batorego,tak,czesto,zawsze lub prawie zawsze,0,nie,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,,,tak,tak,nie,,,tak,Brak reakci,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,12:05,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748,8,6,6,tak,20,,,,,,,,
32,140104,gm. Stara Blotnica,140100,bialobrzeski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843 do 17tej,tak,tak,tak,tak,nie,,,tak,"PSL, Koalicja Obywatelska - 2 osoby",tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,nie,zawsze lub prawie zawsze,tak,,,,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,19:41,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,9,7,6,tak,25,,,,,,,,
32,140104,gm. Stara Blotnica,140100,bialobrzeski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,,,tak,nie,,tak,tak,tak,tak,tak,tak,tak,tak,Liczba kart w protokole przekazania kart była niższa niż suma liczb kart w kopertach (opakowania kopert miały oznaczoną liczbę kart). Prawdopodobnie błąd wpisania właściwej liczby przekazanych kart.,tak,nie,tak,,tak,22:40,nie,bardzo dobra,bardzo dobra,bardzo dobra,22:13,tak,0,tak,tak,tak,tak,nie dotyczy,tak,tak,"tak, to co wyzej",tak,nie,0,tak,tak,0,tak,nie,tak,nie,nie pamiętam,9,bardzo dobra,bardzo dobra,bardzo dobra,23:55,nie,tak,tak,tak,nigdy lub prawie nigdy,0,0,0,0,0,tak,,tak,tak,nie,P,nie,,,tak,nie,,,tak,,0:00,bardzo dobra,bardzo dobra,bardzo dobra,22:39,nie,tak,tak,tak,nigdy lub prawie nigdy,0,0,0,0,0,tak,,tak,tak,nie,,nie,,,tak,nie,,,tak,nie,Nie zarejestrowano,bardzo dobra,bardzo dobra,bardzo dobra,22:28,tak,tak,tak,tak,nigdy lub prawie nigdy,0,0,0,0,0,tak,nie,tak,tak,nie,nie było,nie,tak,nie dotyczy,tak,nie,nie dotyczy,nie,tak,nie,23:00,bardzo dobra,bardzo dobra,bardzo dobra,Nie zarejestrowano,nie,tak,tak,tak,nigdy lub prawie nigdy,0,0,0,0,0,tak,,tak,tak,nie,,nie,,,tak,nie,,,tak,nie,Nie zarejesstrowano,bardzo dobra,bardzo dobra,bardzo dobra,0:10,tak,nie,,nie,nie,nie,,nie,nie,tak,nie,,tak,tak,tak,tak,tak,,2:14 szacunkowa godzina zakończenia wszystkich czynnności przewidzianych do zakończenia procesu wyborczego.,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,472,9,7,9,9,7,9,tak
32,146503,Bialoleka,146501,Warszawa,871,tak,,tak,tak,nie,tak,,,,,tak,,,nie,tak,,tak,tak,tak,"Obserwatorium Wyborcze, mąż zaufania Koalicja Obywatelska",tak,tak,nie,,,nie,,nie,7:00,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742,6,6,4,tak,,,,,,,,,,,,,,
33,142401,gm. Gzy,142400,pultuski,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256 (frekwencja o 12tej),tak,tak,nie,nie,nie,,,tak,KW PiS,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,"Nalepka z numerem plomby na taśmie klejącej, którą dookoła oklejono połączenie urny z wieczkiem",naklejka foliowa,,,tak,tak,nie,,,tak,Brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,13:45,dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,9,"przynajmniej 5, bo podczas obserwacji było 7/9 członków komisji wyborczej",7,tak,ok. 20,,,,,,,,
33,142402,gm. Obryte,142400,pultuski,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok. 100,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,,,,nie,,nie,,nigdy lub prawie nigdy,,,,nie,,tak,nie,16:50,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,tak,0,,,,,,,,
33,142404,gm. Pultusk,142400,pultuski,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odesłanie do oficjalnej frekwencji PKW,tak,tak,nie,nie,nie,,,tak,KW PiS i KW PSL (PSL chwilowo nieobecny),tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,nigdy lub prawie nigdy,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,,nie,tak,,,,tak,Brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,15:55,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,9,6,6,tak,ok. 50,,,,,,,,
33,142405,gm. Swiercze,142400,pultuski,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,tak,tak,nie,nie,nie,,,tak,"PiS, PSL, Samorządne Świercze",tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,tak,nie,zawsze lub prawie zawsze,nie,,,opaska samozaciskowa,,tak,nie,nie,,,tak,Brak,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,12:20,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,9,8,9,tak,dużo... kilkadziesiąt osób,,,,,,,,
